x,y,t1,t2
0.77538025,1.7497057,0.8590154,0.58927786
-1.9733119,-0.2029643,3.1164167,0.2553404
1.6917999,1.0390711,0.42992154,0.24171977
-1.0971119,0.22952443,1.9594703,1.951778
0.067255616,0.5957864,0.19205788,2.5326576
-0.990265,0.068449676,2.0211313,2.1028972
1.9854219,0.20011082,0.03321503,0.13447163
1.3178675,1.210319,0.27975115,0.92626566
0.15937972,0.7388711,0.1751105,2.366468
-0.46128094,1.7170959,1.3575743,0.951332
-0.9774342,-0.7955667,2.935709,1.7781265
-0.9796008,1.6076374,1.7736948,0.6887237
0.66176766,1.8714435,1.1083672,0.2450776
-0.0058010817,0.008424938,0.6081249,3.1313636
-0.13229835,0.6818576,0.5463215,2.43224
-0.37219405,-0.38870293,2.6503265,2.5967152
-0.08583951,-0.20523727,2.8569205,2.9186661
-1.4722922,-0.022692561,2.4136958,1.4866174
0.7177013,1.865442,1.168047,0.070942305
-1.6269159,0.22412628,2.3973033,1.2147791
-1.2378352,1.0781704,1.8169956,1.2160593
-1.3342333,-0.34646958,2.5853045,1.6207072
-0.23651642,-0.31514588,2.6960835,2.7449715
-1.4036404,0.5337347,2.0567727,1.4429085
-1.6452043,0.9443248,2.2981231,0.64479476
-0.21117151,-0.2817854,2.6754603,2.7876163
-1.2021371,0.9322518,1.7754585,1.4130293
-0.17967267,-0.054548502,1.9595757,2.953545
-1.273309,1.344255,1.941417,0.77536064
0.63421285,1.8965878,1.2345928,0.026992407
-0.054464966,1.9944487,1.5287458,0.1387041
-1.1966131,0.41106987,1.924838,1.7717147
-1.5397817,-0.7301227,3.0334728,1.1017863
-0.9138299,1.0844876,1.488402,1.5651971
0.12333748,1.7445439,0.99371773,1.0129942
0.34849602,1.7633812,0.9217813,0.90779984
-0.88666886,0.2769246,1.7510929,2.1755574
-0.30998865,-0.048642814,1.8839871,2.826509
-0.7695015,0.7234882,1.3725721,2.0288644
0.012870789,0.5770911,0.27048323,2.556028
-0.6384561,-0.6788855,2.8716054,2.1721318
0.36698216,1.4078798,0.5596262,1.5123622
1.886358,0.6491183,0.260121,0.14259748
-0.5873546,-0.5662896,2.7581367,2.3011932
-0.33827347,-0.43396226,2.7581863,2.5841749
-0.6411803,0.50929385,1.3213526,2.2979605
1.1176856,1.6327856,0.82441753,0.29222634
-0.14257713,1.8921654,1.3245125,0.64298606
-1.9769214,-0.07945435,3.0350611,0.29340175
-1.3563601,-0.82782257,3.0369792,1.3051828
-0.19926399,-0.03685206,1.8551667,2.9386013
0.40552074,1.7131723,0.84397316,0.98878735
-1.5735283,0.54689544,2.2206776,1.1728313
-0.57053286,0.052426994,1.769701,2.5605154
-0.48872155,0.08649534,1.6464059,2.6400354
-0.36364084,0.8219226,0.88261646,2.2094367
-0.643699,1.8589253,1.722846,0.3626052
-0.7309761,0.56007123,1.3954964,2.1846197
-0.11052185,0.20973307,0.60380083,2.9039621
-0.2280057,0.6612893,0.68932587,2.426992
-0.9184347,1.654865,1.7483269,0.6582723
-1.6037021,-0.35860664,2.7550952,1.2129802
-0.52641046,1.6110464,1.3269479,1.1193258
0.19165611,0.60201174,0.013182273,2.4988
-0.32061303,0.5294484,0.8591429,2.512303
-0.6519531,-0.2659427,2.3178737,2.422063
-1.0151052,-0.028449416,2.1313884,2.076446
0.81237316,1.2313389,0.24629436,1.4826093
-0.25360715,0.28380775,0.92073363,2.7586477
-1.3689458,0.21851504,2.1783423,1.6099256
1.9514107,0.41939518,0.14820498,0.12698747
-0.009478688,0.46743435,0.25622368,2.6696959
-1.7497401,0.95205516,2.5537186,0.17912485
-0.022826612,0.26117015,0.21864095,2.8786702
-1.529134,1.1548316,2.2042863,0.5809464
-0.52550465,0.2754082,1.3892511,2.539227
-1.4571737,-0.019819498,2.4007518,1.5088826
0.22861177,1.719341,0.9174357,1.0423425
0.32576638,1.8839246,1.1016243,0.59589255
-0.13609773,0.43387878,0.53332424,2.6828575
-0.9713193,0.26565832,1.8314639,2.0863104
0.2495026,1.1676904,0.42928037,1.8620192
-0.34965962,-0.6013329,2.9701314,2.4311426
-0.63388395,1.7092842,1.5020858,0.84767157
-1.664263,-0.6879689,3.083531,0.900094
-0.50129586,1.2643137,1.1252918,1.6459739
-0.44312406,1.3883015,1.1253158,1.5088868
0.09527257,1.8963901,1.2010943,0.63901067
-0.80385387,0.38481772,1.5861737,2.2178862
0.4463293,0.8704626,0.037274122,2.1194541
-0.9352055,1.6789768,1.7985637,0.5608825
-0.34382457,-0.41364968,2.7204115,2.5970018
-1.4720097,1.0034046,2.0714471,0.9436744
-0.8187133,0.039693236,1.9446276,2.297041
-0.3840874,1.7616818,1.3379629,0.89499485
-0.303241,1.9615047,1.6008371,0.24668217
-1.1996238,-0.50357497,2.676499,1.725065
-0.22231078,1.2854785,0.88183486,1.7204155
0.250176,1.5545685,0.746832,1.3288057
0.009469509,1.0853245,0.56490326,1.9943365
-1.652182,0.45136073,2.332298,1.0852225
-0.36928412,-0.26194483,2.4161139,2.68488
1.7451494,0.808846,0.15649843,0.55502146
-0.9108772,1.6303661,1.7143327,0.7319158
-0.11532593,-0.15871936,2.6114895,2.9450831
0.0011450052,1.271743,0.6882372,1.7633175
-0.25155067,0.0063971877,1.671521,2.889292
0.19739002,0.9648012,0.31303078,2.1119182
1.6742221,1.0695273,0.45301157,0.23092872
-0.3062433,-0.5598727,2.9658215,2.4920802
0.18167716,0.59398115,0.01896747,2.5100029
-0.07629734,0.2283718,0.44311637,2.9002273
-1.2222122,1.2117604,1.8260353,1.0689068
-1.1365203,1.1255826,1.7171677,1.2877238
-0.46539617,1.8830972,1.5670159,0.49213856
-1.6514275,1.0215122,2.3458605,0.48355
-0.62213033,1.8517258,1.6787264,0.43238896
-0.030874193,1.2808344,0.71938366,1.7510254
-0.42335743,1.9492695,1.7119398,0.14544562
-1.0107679,0.108035564,1.9974822,2.0752602
-0.19062728,1.2670488,0.84467983,1.7508926
1.3179743,1.4891198,0.739475,0.21363342
-0.45403045,0.2667492,1.3060454,2.6087186
-0.5510379,1.868015,1.6282207,0.4588518
-1.501708,-0.48588496,2.793191,1.322652
0.33435303,0.94712055,0.1867807,2.089305
-0.0045174956,0.54487216,0.28422445,2.5897253
-1.0253712,0.25041318,1.8872207,2.0296867
0.4131642,1.0114702,0.19014658,1.9857109
-0.74116284,1.4553919,1.4265571,1.2305238
-0.9972447,1.7265604,2.016245,0.1566606
1.7337047,0.9873311,0.44790497,0.13956024
-0.46455306,0.71064305,1.0173943,2.264759
-1.0602121,-0.3012377,2.4312985,1.9742564
-0.26735908,1.3437263,0.95105255,1.6322945
-1.5753438,0.9000994,2.1882243,0.8685374
1.2363721,1.0467838,0.07589891,1.2533029
-0.3365993,0.42351925,0.9454481,2.5937808
-1.2332596,0.18180603,2.0973797,1.7956961
-1.3701968,1.4455196,2.2384481,0.18200368
1.2470393,1.5373919,0.74623,0.28613967
0.28730804,1.925541,1.19164,0.4620801
-0.6379196,1.7063339,1.5030797,0.8509644
-1.1268466,1.6351552,2.0550807,0.23822805
-0.23205769,0.41920078,0.74750686,2.6577415
-1.1776687,-0.5251101,2.6908808,1.7402846
1.1667353,1.6129227,0.8479607,0.19319713
-1.3191795,-0.44568786,2.6667223,1.601365
-0.6426587,1.385776,1.3033679,1.4033217
-0.52096224,0.48309147,1.1862679,2.4152532
0.39807048,1.4281888,0.56320035,1.4715418
-1.634011,-0.103548706,2.5931292,1.2234995
-1.0743285,-0.2724443,2.4065185,1.966867
0.5691617,1.1470621,0.23423205,1.7519372
-0.28380555,1.9018712,1.4404135,0.5570283
-0.16763538,0.19630021,0.836227,2.8827322
-0.060699403,-0.07290858,2.494774,3.0466883
-0.7201586,-0.8662311,3.0463233,1.9449744
-0.4900241,0.62897295,1.071917,2.3214743
-0.18080705,0.28188258,0.73856044,2.8051212
-0.08366275,-0.26592657,2.9766316,2.8619053
-1.7696962,0.074438155,2.6166084,0.9658928
0.2239081,1.7387629,0.9405986,1.0042564
-0.010551691,0.08868514,0.16309257,3.0522523
0.066727996,1.4247365,0.74717915,1.553632
-0.5767596,0.9358907,1.1342632,1.9776573
0.6623738,1.207288,0.25765428,1.6226779
-1.6890228,-0.43681547,2.8837512,1.0218334
-0.86972004,0.13727093,1.8701237,2.2298536
-1.9224412,0.54814404,2.8331792,0.06130961
0.90305114,1.7349765,0.8805589,0.42065305
1.3673518,1.3098494,0.43611962,0.65560657
-0.33497438,-0.11609149,2.0826128,2.7851884
-1.0751947,0.7610281,1.6738564,1.7035825
0.27654552,1.9800599,1.405168,0.05372135
-0.42615968,-0.807527,3.130106,2.19339
0.41747618,1.0544536,0.22593185,1.9357656
-0.4284198,-0.42011735,2.6511214,2.5321705
-0.050100982,-0.18778458,2.978196,2.9469323
-1.5384955,-0.52570117,2.849198,1.243309
-0.9756139,0.0845809,1.9959905,2.1182466
0.285313,0.9597376,0.23535839,2.0929525
-0.026155472,0.038976967,0.6145028,3.0946488
-0.08810508,-0.13488239,2.6436129,2.98031
-0.044420242,-0.13862519,2.9043443,2.9958956
1.9630492,0.2969697,0.02917466,0.24193342
-0.023181736,0.3185317,0.23302259,2.8208454
-0.23633522,0.44371766,0.74349743,2.6334097
-0.021130025,-0.014724076,2.1922724,3.1158378
-0.18524557,1.1811192,0.79629934,1.8601373
1.8021855,0.81539226,0.27664253,0.29648787
0.14120495,0.62081355,0.10032594,2.4936478
-0.528954,1.213289,1.1343266,1.6951855
-0.45343864,-0.56046987,2.8301318,2.4040651
-1.4051307,1.2385108,2.0609198,0.71643627
-0.056368887,-0.06862897,2.4983838,3.0527525
1.2089947,1.0965468,0.12049933,1.2323291
0.95514303,1.3617244,0.37039962,1.1774344
-0.7495146,1.851973,1.9094528,0.09180965
0.0097231865,0.93623936,0.47680533,2.167212
-1.7547586,-0.30183533,2.8390641,0.9457424
-1.6822331,1.0281081,2.4240665,0.337887
-0.2667126,0.2835765,0.9506608,2.7497957
-0.69610053,0.53707534,1.3688036,2.2312777
-0.09788656,1.005577,0.6266111,2.0824463
-0.58747613,1.3126528,1.2232615,1.5366969
-1.1050876,0.0061873794,2.150621,1.9707456
-1.4309001,-0.3705328,2.655838,1.4782795
-0.30921248,0.2516544,1.0883458,2.7402284
-0.20417097,1.9739823,1.5493342,0.24905336
-0.13009316,0.5779457,0.52212065,2.5401626
-1.6840968,0.7176161,2.324255,0.8290489
-0.5906992,-0.5190731,2.6958303,2.3334172
-1.3526721,0.07576829,2.2590582,1.6531582
-1.6043682,0.35549238,2.3170247,1.2130264
1.1565782,1.2052715,0.22374342,1.1645367
-1.2021286,1.4058182,1.888111,0.7802766
-0.11149365,-0.070889056,2.2032423,3.0093749
-0.50765455,-0.18775326,2.1990879,2.5934958
-0.82638943,1.2043469,1.4201509,1.5040612
-0.17070681,0.10432148,1.1224416,2.941198
0.04173398,0.857203,0.3948585,2.25458
-0.10452643,-0.06686294,2.20196,3.0174305
-0.45530242,1.7471635,1.3810619,0.8893198
-1.9142201,-0.35654247,3.0953238,0.4608371
-0.60277027,1.8108659,1.588554,0.607139
-0.33726352,-0.3941719,2.696225,2.616826
0.15845609,1.4824429,0.73471594,1.4591924
-0.07481616,1.9958212,1.5555625,0.10540538
-0.48836344,-0.73819983,3.0155854,2.2246895
-0.24077821,0.029468417,1.5706005,2.8984191
-0.7864984,-0.29302293,2.3604972,2.2754617
-1.5975138,0.69712675,2.2175734,1.0250946
0.17760533,0.93166643,0.3057084,2.1534324
-0.6601642,0.36779356,1.4499751,2.366642
0.35342497,1.2570688,0.4373364,1.7187703
-1.0480237,-0.6050896,2.7442706,1.84186
0.09013885,1.0442343,0.4655025,2.0383735
-1.4693649,-0.86680675,3.1254635,1.0982069
-0.53148067,0.35252404,1.3096879,2.4924917
-0.83130634,-0.4721552,2.5857253,2.1448014
-0.3968095,-0.043978333,1.8821454,2.7396533
-1.9924169,0.029131219,3.0410967,0.17175193
-0.26190948,-0.27699435,2.5759583,2.758034
-0.841424,-0.35566747,2.4450567,2.1929088
-0.3548048,-0.12875408,2.108766,2.7618713
-0.15133713,-0.018534482,1.7689687,2.9889767
-0.5884128,0.40641665,1.3319961,2.4102793
-1.1981223,-0.64324343,2.8111851,1.6462383
-0.34926885,-0.4430249,2.7599354,2.5696852
-1.5521967,0.83451664,2.1557937,0.98499584
0.07328254,0.91066325,0.39409995,2.1927955
-1.6853893,1.0645528,2.4972298,0.16201137
-0.97215766,1.0267184,1.5433177,1.5711757
-0.5039103,0.39122295,1.2352765,2.4922965
-1.6731225,-0.49452227,2.918146,1.021666
-0.36288896,-0.1688931,2.2078872,2.7386048
-0.6277166,0.33232272,1.4469465,2.4154885
-1.1581905,-0.94172823,3.0960631,1.4564184
1.9530514,0.39028525,0.10591152,0.18264802
-1.924001,-0.00040903687,2.8652456,0.55311936
-0.8144912,-0.8607327,3.0179577,1.8732586
-0.012925863,0.037561715,0.35129434,3.1018665
-1.6651376,-0.31790152,2.7708998,1.1186776
-0.110406786,1.8774313,1.2823602,0.6943516
-0.17848527,1.0873927,0.7462182,1.974536
-0.32455957,1.9062026,1.4811136,0.5166609
-0.63018477,0.6770475,1.2303474,2.1800272
-1.1293827,0.25474882,1.9662974,1.9068868
1.0015094,1.520714,0.5619605,0.85290736
-0.5205415,-0.088415086,2.0062082,2.607262
-0.8871739,1.7537925,1.8528882,0.3724658
-1.4488394,1.2518785,2.136002,0.5859852
0.05518377,0.44845846,0.105451256,2.685817
-1.5865278,-0.016391098,2.4973478,1.3091518
-1.7561631,0.18129009,2.549609,0.97823465
-0.98624253,1.7395191,2.0678656,0.037407637
0.19454265,1.6033206,0.81922233,1.2616538
-0.81083083,0.07525778,1.897586,2.3029122
-1.1135808,1.4731922,1.8239999,0.7881214
-0.39491546,-0.5042305,2.8031569,2.4896336
0.091544926,1.3655391,0.68670696,1.6343002
-1.597254,-0.6810565,3.025401,1.0384815
0.07907659,0.40654308,0.01647962,2.7244117
-0.70182836,-0.19968915,2.221461,2.3946664
-1.2090477,1.0116705,1.7819847,1.3257135
-0.58739424,0.5801369,1.217132,2.290557
-0.029640317,1.824064,1.1647536,0.8445819
-0.85679483,0.60391366,1.5085034,2.0382285
0.8941213,1.0245208,0.030098194,1.6463202
-1.6370791,0.96409047,2.2915967,0.6355433
-1.04192,-0.47617614,2.609373,1.9217885
-0.82252735,-0.3524443,2.4395065,2.2138174
-0.73922044,0.29846895,1.597042,2.3216112
-0.024924517,0.43232012,0.27583662,2.7050977
-0.744163,1.1912295,1.3369843,1.5843936
0.7850445,1.7744949,0.9095218,0.4895099
-0.17474955,0.7627686,0.6272184,2.337581
-0.1632458,0.09098822,1.1558946,2.9544291
0.61409664,1.9033248,1.2509524,0.015488675
0.1482479,1.462254,0.7244443,1.4906282
0.812968,1.6732085,0.7424752,0.75207645
-0.8309608,-0.23907816,2.2980235,2.2474313
-0.366585,1.9325776,1.5764527,0.36360702
0.74586785,1.2624384,0.28931212,1.4956911
0.5433836,0.9834316,0.091750294,1.9485122
-0.96086514,0.7403804,1.5659473,1.8382615
-0.53808826,0.24738103,1.4404943,2.5403473
1.3478806,1.4620409,0.7189646,0.21407759
-0.5294181,0.7088748,1.099724,2.2250996
0.5046673,1.1396191,0.25592163,1.7959843
-0.3476063,-0.45872393,2.7850413,2.5577872
-1.6362712,0.58544075,2.2802258,1.0355392
-1.3059356,0.62466514,1.9339623,1.5229409
-0.521418,-0.5076979,2.7152932,2.396733
-1.1240312,0.20113397,2.0013838,1.926286
-1.1130412,0.08451402,2.0871325,1.9573498
-0.03139107,1.9362097,1.3342721,0.5054708
-1.2444954,0.25091308,2.0595546,1.7661738
-0.48149082,-0.43784744,2.6401935,2.4787207
0.86386245,1.2846364,0.29319632,1.3711991
-0.040047467,0.24462724,0.28653008,2.89307
-0.77963936,1.7766397,1.7391196,0.49040255
-0.21742815,-0.44718444,2.940289,2.6390808
-0.56362844,0.5063498,1.227418,2.364516
-0.9678167,1.1364347,1.5479978,1.456471
-1.4796636,0.28034377,2.2361507,1.4363936
-0.38872004,0.9745681,0.9317902,2.0370655
-0.42380005,0.48184702,1.0480198,2.4883356
-1.7961029,-0.4172156,2.972154,0.7953608
-1.1699874,0.25187725,2.0002487,1.8585966
-1.3852426,-0.019231915,2.3498883,1.6111739
-0.955734,0.55929434,1.6281059,1.9680433
0.480556,1.1430737,0.27075642,1.8041322
1.1621565,1.0076042,0.020876521,1.3868233
-1.7799585,0.4802758,2.4799664,0.79615664
-0.26441824,0.097436726,1.3591112,2.8588524
-1.3715757,0.30758703,2.1295435,1.5828817
-0.9772332,1.5432003,1.7158196,0.8389748
-0.31032285,-0.022143662,1.7982227,2.8292122
-0.02169478,-0.01355046,2.1418955,3.116013
-1.6050845,0.09917021,2.4432037,1.2733648
-0.6397488,0.48603457,1.3344905,2.3148093
-0.93368644,0.50877464,1.6324215,2.0204892
0.56435466,1.021622,0.118423805,1.8953611
-0.5125875,1.9298003,1.7731049,0.11462687
-0.9234478,0.20944363,1.8409678,2.155184
-0.041760113,1.9959762,1.5318156,0.11979956
-1.9784111,0.14003375,2.9418468,0.25816548
-1.3467284,-0.24199039,2.5020223,1.6347214
0.37569168,1.9119825,1.1494453,0.45465922
-0.116660655,-0.31130493,2.9500418,2.8075962
0.5621915,1.4583573,0.5290987,1.3475131
1.1515317,1.4607359,0.5268966,0.7526391
-0.15312873,0.03809488,1.405949,2.9836323
-0.028751917,0.0026630163,1.492878,3.1127167
1.3006109,0.96990067,0.016195744,1.24913
-1.0970896,1.4574234,1.7936369,0.84484875
-1.0479739,0.9599281,1.6195458,1.5609405
-1.5137287,-0.32680362,2.6690376,1.3703694
-0.5507166,0.36483967,1.3223197,2.4683464
-0.36021566,0.408252,0.99867433,2.5901842
-1.88991,-0.15026931,2.8968358,0.6482026
-1.1726329,1.1819413,1.7650032,1.174476
-1.4578571,-0.52075106,2.7990654,1.3712094
-0.45691365,0.2954623,1.272315,2.590525
-0.52372456,0.011088192,1.8146398,2.6115685
0.941711,1.7531972,0.97836894,0.19902334
-0.25712103,-0.03343773,1.8301262,2.8815746
-1.8004166,-0.11117908,2.7566714,0.89318955
-1.8988581,-0.22531214,2.9622555,0.59488326
-1.1876948,-0.88076854,3.0409446,1.4774748
-0.1757214,1.1378641,0.7666515,1.9147305
-0.3088749,-0.47628453,2.854058,2.5660088
-0.18937135,1.096252,0.7609155,1.961874
-1.5456852,0.59047747,2.1802008,1.1929677
-0.0867746,-0.0117173195,1.7488116,3.0540025
-0.29161733,0.1967799,1.1540118,2.7879531
1.3165214,1.1708173,0.23388152,0.9860104
-1.3227382,1.1904075,1.9348286,0.9479453
0.79023695,1.3740672,0.39306217,1.3116375
-0.31305867,0.8462075,0.82237136,2.2055306
-1.6228402,1.0757402,2.325501,0.46143723
-0.53206587,-0.3241182,2.4347093,2.5080354
-1.8472055,0.52512753,2.5815344,0.5661663
0.6793672,1.2828372,0.32518166,1.5171653
-0.8242004,-0.097369194,2.1162944,2.2857819
-0.061760426,0.27166143,0.36329505,2.8620903
-1.171452,-0.93488705,3.0914855,1.4473261
-1.1128321,0.46999395,1.8196977,1.8445582
1.8047822,0.8584651,0.40590385,0.07616781
-0.20651197,-0.22131896,2.5427256,2.8377216
-0.12319395,1.9856925,1.5302942,0.20492707
-0.634774,1.8193536,1.6353114,0.54236054
-0.12029618,-0.061169744,2.1087441,3.0065348
-0.0383358,-0.27249205,3.1398494,2.8655415
-0.026474059,-0.0095617175,1.9314637,3.1134439
-0.6382798,1.3025684,1.2670602,1.5187299
-0.02931726,0.8850953,0.4918195,2.224176
-0.89125144,-0.13146836,2.184517,2.207059
-0.10996169,-0.18100324,2.70176,2.9294078
1.347162,1.0228773,0.08657535,1.125681
-0.04731953,0.37184924,0.31511322,2.7645147
-0.07542829,1.9909962,1.521598,0.17412986
-1.5748881,1.0776529,2.2375107,0.6079788
-0.6613379,0.27618152,1.5416958,2.408604
-0.4912031,-0.31929874,2.4444854,2.5470128
-0.9551749,1.1800617,1.542386,1.4177471
0.12224476,1.9961305,1.4982405,0.022782762
-0.27409655,0.25329345,1.012529,2.766181
-1.5260376,1.285834,2.374579,0.13366699
-0.120756894,-0.04109162,1.9626112,3.0139492
0.7850603,1.3027556,0.32175547,1.4134014
0.1002329,1.42659,0.7265553,1.5481917
-0.13796842,0.13718331,0.8856865,2.946722
-1.6002657,0.19624186,2.3863518,1.2664385
1.5634196,1.0195432,0.21039936,0.73493487
-0.802041,0.7322341,1.4048817,1.9935594
0.6192716,1.8047993,0.93591535,0.6086882
0.06380923,1.9732566,1.3779485,0.3210441
-0.83054245,1.812357,1.9204787,0.16004933
0.27616823,1.9644327,1.3035657,0.25512338
-0.24884045,1.3798292,0.95528394,1.5878721
0.9075353,1.7001238,0.8098033,0.5413364
-0.9899119,1.5656418,1.7479368,0.77334243
-0.9986757,0.58817667,1.6566579,1.9053499
0.13378106,1.9857069,1.4045324,0.19798708
-0.38862383,1.471701,1.123138,1.4116594
-1.1425854,1.6134048,2.0352292,0.30352747
-0.983134,-0.53489584,2.6629956,1.9537556
-1.14222,0.7155647,1.7506504,1.6625754
-0.69685316,0.66188896,1.3124036,2.1390362
-1.6035135,-0.2406739,2.6651862,1.250772
-0.6064805,-0.21687251,2.2421074,2.4858148
-1.3956658,0.19284415,2.2151582,1.5782605
-1.2846518,0.21231234,2.1159608,1.7236879
-1.7007282,0.043418765,2.562476,1.1071855
-1.1058985,0.51787037,1.7896298,1.828023
0.53969187,0.9655993,0.07640768,1.9694471
-0.06775761,0.76766574,0.48359644,2.3504725
-0.68660355,0.8459865,1.2578952,1.989352
0.07401115,0.8332748,0.342961,2.2784963
-0.84575593,-0.47013152,2.5831504,2.1315641
-1.3465679,1.3276047,2.0315747,0.6634218
-0.71668136,-0.8010324,2.979091,2.006841
0.9365115,1.0889349,0.090823576,1.5393745
-0.87996066,0.44922733,1.6154593,2.1082287
-0.3358343,-0.041061163,1.8624437,2.8016226
-0.7460245,1.3982545,1.4048716,1.3120857
-0.5674434,0.22631794,1.5017086,2.5207596
-0.007200718,0.34202033,0.19294359,2.797806
-0.40349764,0.571369,0.97216505,2.427005
0.9223942,1.4902364,0.51388735,1.0053321
-1.0499213,1.1229295,1.6285422,1.3881295
1.5900364,1.2034488,0.5711665,0.15343216
-0.01964134,0.08823076,0.26425254,3.0511713
-1.6672614,0.4405959,2.3521302,1.0622106
-1.551902,-0.11618978,2.5371978,1.3582494
-0.4154959,1.859835,1.4822594,0.61666495
-0.17369056,0.481964,0.60493314,2.6235118
-1.999908,-0.012593982,3.1406493,0.014481064
-1.0479455,0.46005952,1.7663558,1.923118
0.73987603,1.65396,0.71298784,0.87434417
0.18396729,1.0663474,0.40084594,1.9982222
-0.52718353,-0.81481403,3.0739717,2.1283097
-0.7416811,0.85204643,1.3164704,1.9411693
1.1089623,1.4890578,0.54973364,0.76187164
-0.19437438,-0.07934433,2.063521,2.93126
-0.8270002,1.4857161,1.5242654,1.1089064
-0.30339208,1.976851,1.7212447,0.003671667
-1.8134681,0.591246,2.5209677,0.61092246
0.7601577,1.8302225,1.0421509,0.26997706
-1.4225017,1.1124651,2.0336235,0.88854116
-0.780035,1.7396319,1.6853431,0.6139363
-1.6700327,1.014698,2.381024,0.42917177
1.9025207,0.6101793,0.26535192,0.09001071
-0.46853155,-0.6574784,2.937973,2.310542
0.8092754,1.4493377,0.46983126,1.1834278
-0.81912494,-0.63473004,2.7747033,2.052259
-1.3584998,-0.7842697,2.995953,1.3384099
-0.37292883,0.1368131,1.4191259,2.741701
-0.102819994,1.9837615,1.5060005,0.23316059
-0.3422091,0.21492499,1.2134581,2.7346876
-1.5514723,0.4702283,2.221659,1.2512977
0.072515845,0.40750995,0.03235722,2.7246678
-0.4487488,1.5640943,1.2297152,1.2409652
-0.33624345,-0.613594,2.9976962,2.426788
-0.9926938,0.033723295,2.0565534,2.1021616
-1.0185165,0.85183865,1.600289,1.6895728
-0.23533624,0.94206154,0.75174123,2.1277096
-0.64471114,-0.28459918,2.346605,2.421395
-0.047815144,1.3477511,0.7754786,1.6615611
-0.42728788,1.8447975,1.4708009,0.6551995
-0.6843691,0.0059251785,1.9113932,2.4430838
-0.97477424,1.5369534,1.7084931,0.85501754
-1.8593132,-0.114047915,2.8303092,0.7450909
-1.3855267,0.2329213,2.1831255,1.5838284
-0.924501,-0.0627296,2.1202753,2.1781318
0.52713776,0.9869931,0.103204966,1.9540987
-0.30159837,1.9530884,1.5697045,0.3086058
-1.2579205,-0.35384238,2.5570295,1.7175381
-0.42981625,1.3981514,1.1185668,1.500955
-1.7619998,-0.0519287,2.6790397,0.9840317
0.5280545,1.6310511,0.71670645,1.081976
-0.5879794,0.64980173,1.1890522,2.2344751
-0.61945707,0.53795046,1.2783978,2.2962048
0.45390785,1.1860659,0.32247454,1.7656344
-1.4362277,-0.51885355,2.7862418,1.4040452
-0.77190185,-0.6792401,2.832386,2.061674
1.7391261,0.73898256,0.06801385,0.66757137
-1.4999882,-0.51900864,2.8206477,1.3081188
-1.9967355,0.10598141,3.0672596,0.042611036
-0.19151819,0.31793812,0.72882926,2.7682629
-1.9921091,0.10816292,3.0169318,0.14083692
-0.9964073,1.7339449,2.0800369,0.02465773
-9.298325e-06,0.83807254,0.43239477,2.2768254
0.08121592,1.4932576,0.7903054,1.4523121
0.9713914,1.741346,0.9842341,0.15544046
0.26728964,0.84966844,0.15679598,2.2184412
-1.5971816,-0.05091548,2.5282884,1.2903436
-1.9511671,0.19534478,2.8438017,0.3960131
0.5989021,1.897812,1.1654161,0.1993926
-0.82364655,-0.8582072,3.0136962,1.8676817
-0.786285,1.6750963,1.6205045,0.7783172
-0.012751281,0.18636096,0.16185108,2.9545233
-1.5603828,0.36188737,2.2716982,1.2840024
-0.9513277,0.48919576,1.6601862,2.0128887
-0.02802056,0.02677244,0.8275512,3.1028357
-1.186814,0.6615921,1.8091676,1.6477566
-1.8306842,0.62667775,2.5560818,0.5113905
-1.7617035,0.35529256,2.488328,0.908517
1.0553703,1.3305807,0.34382236,1.112829
-0.10418695,0.08573675,0.94975567,3.0065615
-0.82951665,1.754184,1.7678281,0.4893691
1.2983617,1.3158504,0.40044764,0.78328055
1.0571066,1.0141685,0.01580813,1.4977254
-0.15207796,1.9913218,1.593352,0.10733353
-1.2941921,0.98994327,1.8700249,1.2371819
0.2645452,1.9674008,1.3150215,0.24422446
-1.5658269,0.051985145,2.4376376,1.341535
-1.1998584,0.58350986,1.8484789,1.680947
-0.77484465,0.0023375154,1.9656154,2.345921
-0.5726547,1.5791929,1.3449917,1.1473641
-0.104624026,1.9793339,1.4897037,0.26780343
-1.2969594,1.2234365,1.9151483,0.94041824
-0.027296185,-0.06412378,2.7739992,3.0718868
-1.3691888,1.0633574,1.9592266,1.044073
-0.30992717,0.22125924,1.1423683,2.758451
-0.5948338,0.51650774,1.260624,2.3318658
0.72212243,1.4268656,0.458112,1.2883531
-0.40454912,-0.2151317,2.2906945,2.679293
-0.90836596,0.9028902,1.4834125,1.7516103
0.03656128,1.8253474,1.1302003,0.84113795
-1.6699383,-0.66675985,3.0683014,0.90634
-0.3037603,0.28991926,1.0202364,2.718536
-1.6925443,-0.4035155,2.8600173,1.0312283
0.70744604,1.8225932,0.9881947,0.42469847
-1.589256,0.26764232,2.3410091,1.2674835
0.98895085,1.7200692,0.92283106,0.25233966
-0.54691505,0.8547342,1.1013448,2.0773387
0.13420051,0.7883021,0.2426991,2.3189478
-0.021296501,0.05890444,0.37824482,3.0789464
-0.05753535,0.1288493,0.49058062,3.0003638
-0.5373116,0.36474162,1.3051249,2.4801874
-0.5036914,1.7757043,1.4518906,0.7906051
-0.66377443,0.591306,1.3036646,2.220412
-0.12306136,-0.11536503,2.4083667,2.9727113
-0.8496059,0.39974475,1.6197169,2.164201
