x,y,z,t1,t2,t3,t4
-0.10421836,0.11840609,0.11149454,1.687803,2.50073,0.13850546,0.83267534
-0.098603755,0.016832352,0.19722795,2.9534957,3.1289093,0.052772038,0.9915953
-0.0557647,0.17118739,0.17207167,1.2496195,2.3477852,0.077928334,0.5647364
-0.27009028,0.114028916,0.09408668,2.205061,1.5581111,0.15591332,0.9702341
-0.15186752,0.13899674,0.23353946,1.7574735,2.1751318,0.016460532,0.9050158
-0.22659144,0.31616786,0.09609236,2.0114222,0.4862807,0.15390764,0.93478763
0.038935915,0.3173759,0.17813632,0.97462106,1.3388082,0.071863666,0.78527945
-0.11485948,0.20391104,0.13707161,1.4569638,1.9856263,0.1129284,0.97134936
0.2949812,0.219986,0.055854097,0.334167,0.83375025,0.1941459,1.0265481
-0.19101536,0.0054848352,0.10820076,2.4707701,2.273706,0.14179923,0.79055786
0.29147536,0.16982472,0.20381895,0.104477726,1.1766963,0.046181053,1.0203809
0.39135692,0.07919982,0.13951191,0.15354657,0.123059265,0.1104881,0.970983
-0.16262521,0.35149574,0.22219133,1.809655,0.5224162,0.02780868,1.0095425
-0.2721009,0.20079921,0.1006521,2.085399,1.1685826,0.1493479,0.7746115
0.21300955,0.22990784,0.20932278,0.33300737,1.3934591,0.04067722,0.9856307
-0.13258782,0.21169715,0.18798497,1.5206877,1.876954,0.062015027,0.7775273
-0.13418376,-0.049264677,0.22770873,2.9302602,2.6078377,0.022291284,1.0125563
0.0831572,0.08121406,0.23644173,0.37271821,2.834408,0.0135582825,0.6611153
0.11810767,0.115860805,0.212091,0.1567473,2.447068,0.03790901,0.893538
-0.3237067,-0.11487201,0.1375632,3.0795627,1.1154711,0.112436794,0.6832838
0.1636998,0.14976643,0.021426871,0.10469943,2.0679946,0.22857313,0.5359024
-0.23881528,-0.14279877,0.14144883,3.114427,1.6719792,0.10855118,0.8660643
-0.30637112,-0.13762186,0.07062431,3.1360676,1.1910259,0.1793757,0.7013312
-0.11099183,0.10102079,0.1636714,1.8172764,2.555319,0.086328596,0.9419646
-0.2903243,-0.12556103,0.17021677,3.0666447,1.3687066,0.07978322,0.5288169
-0.39864755,-0.0104515515,0.07581802,3.107439,0.1610826,0.17418198,1.0310221
0.044435725,0.17486662,0.1440551,0.6855638,2.345207,0.10594492,0.799363
-0.10712266,0.10277142,0.046302006,1.7957195,2.5671651,0.203698,0.6134452
-0.17467237,0.10751198,0.044401944,1.9467722,2.180238,0.20559806,0.5764973
-0.06783791,0.290446,0.10812202,1.274095,1.5179603,0.14187796,0.62440085
-0.26481622,0.22785348,0.021238953,2.0484755,1.0541911,0.22876105,0.5279849
0.08942027,0.04618277,0.1278002,0.3893014,3.08297,0.12219982,0.89358306
0.005951681,0.16383193,0.0009005219,0.9179087,2.4574833,0.24909948,0.7759724
-0.10833628,0.19287422,0.1557732,1.4458865,2.0724053,0.09422682,0.6640384
-0.21811311,0.15591727,0.11370203,1.9375929,1.7465866,0.13629797,0.9029627
0.074456796,0.1192073,0.069084704,0.4582311,2.625885,0.1809153,1.041692
0.10119589,0.0279205,0.048316717,0.032119222,2.9764676,0.20168328,0.8555583
-0.17726138,0.16824004,0.23927853,1.766177,1.9145064,0.010721479,0.89695275
-0.38512942,-0.017126659,0.03407827,2.9784768,0.5581432,0.21592173,0.80246127
-0.109354466,0.004146403,0.21101964,2.7858346,2.911559,0.038980357,0.91852
0.23209003,0.3250816,0.14983806,0.9094055,0.1103485,0.10016195,0.7569462
0.25244188,0.30865347,0.17279783,0.8237962,0.16398372,0.07720216,0.9405935
-0.21135665,-0.11282624,0.19933829,3.0105574,1.9476334,0.050661698,0.52677137
-0.26543653,0.10137003,0.19063893,2.2216454,1.627728,0.05936107,0.747785
-0.1356517,-0.02194355,0.07781808,2.7606058,2.6499555,0.17218192,0.5978739
0.09399009,0.17991793,0.110651135,0.44603115,2.1943681,0.13934886,0.72755647
0.30514354,0.22278556,0.2179862,0.3745121,0.6920392,0.03201381,0.85589623
-0.077452384,0.0966613,0.14330441,1.7808162,2.7618756,0.10669559,0.6192861
-0.15136315,0.27904728,0.0025936067,1.5876352,1.3588368,0.2474064,1.0013782
0.12979141,0.3356464,0.13138208,0.8596745,0.93553114,0.118617915,0.6739428
0.22608693,0.3288322,0.0096156,0.91528493,0.14192376,0.2403844,1.0028448
0.02179707,0.23317617,0.15678778,0.85091746,1.984551,0.09321223,0.7718471
-0.12518877,0.17315608,0.1851759,1.5562009,2.1230373,0.0648241,0.94113266
-0.18408719,0.14255138,0.22075212,1.8547677,1.9938499,0.029247874,0.7981039
-0.39913315,0.019773332,0.09730537,3.0584505,0.089730576,0.15269463,0.8269657
-0.3087905,-0.10035106,0.10736355,2.9951615,1.2950221,0.14263643,0.76515204
0.33761734,0.20588651,0.04405792,0.43083832,0.3121913,0.20594208,0.7511065
-0.21831922,0.14129312,0.17355338,1.9714605,1.8045591,0.07644664,0.63831985
0.050662305,0.39451313,0.21769911,1.3610243,0.21908493,0.0323009,0.77636003
-0.1851371,0.022168696,0.04431717,2.3822017,2.304696,0.20568283,0.55758655
-0.044662174,0.30110314,0.17201248,1.2057303,1.468514,0.07798753,0.6803937
-0.11861715,-0.0028738591,0.037877202,2.742045,2.8103004,0.2121228,0.54363483
-0.22595242,0.16201942,0.19669557,1.9530541,1.6735802,0.05330444,0.9815922
0.20017481,0.16962123,0.011231557,0.1106614,1.7879478,0.23876844,0.7997366
0.0048098327,0.1052593,0.037726164,1.2794598,2.9699051,0.21227384,0.84806144
-0.19880243,-0.040165838,0.21998066,2.6975775,2.1955004,0.030019348,0.9751018
-0.04837045,0.09671466,0.1460925,1.7370801,2.9286864,0.10390751,0.67633885
-0.35085464,0.15245998,0.03272678,2.504112,0.6130328,0.21727322,0.9963908
-0.37486643,-0.043331716,0.06769474,2.997972,0.6991859,0.18230526,0.59957474
-0.20776038,0.102629356,0.20115325,2.0538943,2.0013468,0.048846766,0.54541093
-0.10365639,0.34407255,0.00057315826,1.5191373,0.9417081,0.24942684,0.7371541
0.09919743,0.014169875,0.21856245,0.092423655,3.1085582,0.031437546,0.99172646
-0.13663098,0.14361031,0.11185387,1.687847,2.226151,0.13814615,0.8615061
-0.28279084,0.27978626,0.10984963,2.2804904,0.21638437,0.14015037,0.66136706
-0.37688768,0.040592734,0.06930815,2.785381,0.67202723,0.18069185,0.86932266
0.2526238,0.27456504,0.12438905,0.54542905,0.7630519,0.12561095,0.7942694
-0.06792306,0.15634711,0.1816588,1.3543906,2.412672,0.06834119,0.63869405
-0.33888957,0.19182147,0.14219823,2.4488766,0.4766104,0.10780178,0.7673537
-0.03892138,0.39694113,0.16541219,1.6096865,0.15703605,0.084587805,1.0049584
0.05480706,0.29911047,0.04601565,0.876541,1.4710189,0.20398435,0.6291778
-0.38760895,-0.0027900694,0.1497162,2.9567993,0.5156353,0.100283794,0.7809708
-0.1703207,-0.028853428,0.042272344,2.680376,2.3971186,0.20772766,0.87997293
0.06510976,0.22714989,0.031660452,0.6669643,1.9701777,0.21833955,0.63521534
-0.108816974,0.028108818,0.19770056,2.530785,2.8759224,0.052299447,0.9441594
-0.27098045,-0.05018963,0.054431036,2.7539258,1.6917655,0.19556896,0.52740544
-0.17051494,-0.07754425,0.08403681,2.927768,2.2989426,0.16596319,1.0351441
-0.17472728,0.102468275,0.22892362,1.9678047,2.1972494,0.021076392,0.65656084
-0.33932433,0.21160293,0.15642026,2.566335,0.0471098,0.09357973,0.545209
-0.0060441415,0.107425705,0.11308241,1.3386561,2.9361744,0.13691759,0.802662
-0.07021352,0.07867528,0.19939518,2.0520234,2.9685774,0.05060482,1.0201309
-0.037276626,0.2068948,0.15100357,1.1072146,2.1460724,0.09899644,0.72070235
0.15672964,0.36767507,0.13595062,1.1371735,0.08181443,0.114049375,0.58398557
-0.14673026,-0.010536901,0.20660397,2.6361544,2.5769677,0.043396033,0.6103241
-0.12472292,0.06489648,0.022548676,2.1073809,2.625529,0.22745132,0.9577197
-0.18163419,-0.0037853967,0.02580358,2.5251172,2.3368025,0.22419642,0.9105919
-0.029164143,0.117033996,0.1898711,1.3744355,2.7915747,0.060128912,0.8984251
-0.153502,0.3010182,0.18163621,1.6210549,1.1712528,0.06836378,0.77923703
0.21558537,0.14817718,0.071584925,0.008704854,1.7935193,0.17841507,0.5382896
0.26169005,0.28497195,0.23339581,0.6305118,0.53052294,0.016604185,0.67448485
-0.039275967,0.11438705,0.11039129,1.4582822,2.7884967,0.13960873,0.7110588
0.07513861,0.11310768,0.13179332,0.4503185,2.6626394,0.11820669,0.66203856
-0.17670779,0.26300633,0.14398116,1.6806636,1.3640198,0.10601884,0.7942289
0.0011060357,0.36772352,0.06378308,1.2599941,0.837094,0.18621692,0.8838264
-0.097053654,0.112408325,0.032093227,1.7016394,2.566728,0.21790677,0.9601494
0.10293249,0.24140841,0.06785561,0.5755445,1.7875136,0.18214439,0.9201125
-0.20847164,0.3278231,0.1548892,1.952088,0.4969403,0.0951108,1.0309001
0.04798878,0.1130003,0.15191802,0.711725,2.77172,0.09808199,0.6269117
0.23212896,0.20777321,0.09102732,0.23486385,1.409382,0.15897268,0.95662284
0.0719616,0.23628722,0.1708962,0.6621039,1.8963833,0.07910378,0.9434481
0.031257555,0.29952568,0.003347233,0.9470809,1.4948208,0.24665277,0.6633798
-0.26204544,0.30052367,0.08693397,2.2261002,0.16492598,0.16306603,0.8373097
0.07807022,0.10972087,0.039745465,0.4235566,2.6715555,0.21025454,0.5437667
-0.10054804,0.09799123,0.12396625,1.8154016,2.627022,0.12603377,1.0107533
0.100004494,0.055056006,0.19797727,0.1244264,2.8562756,0.052022718,0.5626805
0.11551713,0.1514994,0.23427856,0.27742228,2.277569,0.015721444,0.62823284
0.30852687,0.25456628,0.03253837,0.6846681,0.013847772,0.21746163,0.6705458
-0.11666753,0.12946914,0.04716596,1.6734911,2.3867104,0.20283404,0.6743862
0.25279334,0.26522356,0.10590404,0.4954964,0.85444117,0.14409596,0.9847549
0.056893535,0.347737,0.11009893,1.0370598,1.0214787,0.13990107,0.8597083
-0.23787774,-0.11422166,0.13554904,2.999227,1.777159,0.114450976,0.68730986
-0.15346497,0.32157972,0.15425372,1.6596574,0.97697353,0.09574627,0.86926633
-0.10362573,0.0033823403,0.12231699,2.9034684,3.0000782,0.12768301,0.7669427
0.34247237,0.1805475,0.077628985,0.289593,0.52538824,0.17237101,0.7020281
-0.18729754,0.22837286,0.15603265,1.725256,1.5409981,0.09396734,1.0086902
0.030075975,0.37501025,0.083287105,1.2256943,0.716925,0.1667129,0.7556217
-0.3972842,0.046394285,0.105166376,3.0183997,0.018509075,0.14483362,0.89226085
0.38829032,0.058391973,0.06598817,0.0011630316,0.39658293,0.18401183,0.66487885
0.08731429,0.08897545,0.0815188,0.32370347,2.7548106,0.1684812,0.7352934
-0.20709088,-0.03636785,0.09034461,2.6736026,2.145846,0.15965539,0.6422082
-0.18629113,0.30732024,0.18490598,1.7715838,0.94138616,0.06509403,0.6291032
-0.21412691,0.038769983,0.09040204,2.323736,2.0966527,0.15959796,0.9528682
-0.28138974,0.2744904,0.10482094,2.2249963,0.3844575,0.14517906,0.91489387
0.1856148,0.32939273,0.004184425,0.80306834,0.6877144,0.24581558,0.6161225
-0.33449566,-0.0869095,0.20743567,2.9999826,1.0936929,0.042564332,0.6602839
-0.17133465,0.32540467,0.18700323,1.7477849,0.83669966,0.06299679,1.0469196
0.14446439,0.27356166,0.09898886,0.5843907,1.427561,0.15101114,0.71271944
-0.22447123,0.29670015,0.002622515,1.9315596,0.778106,0.24737749,0.7196831
0.12111215,0.09200808,0.14180815,0.058298387,2.5407946,0.10819185,0.8577831
0.16507529,0.20461768,0.23359206,0.30044582,1.7841684,0.016407933,0.6151418
-0.2525894,0.27231485,0.11866006,2.0286095,0.7868346,0.13133994,0.5912698
0.012477047,0.39396742,0.0015942454,1.4070604,0.35336536,0.24840575,0.55294687
0.11066733,0.27817205,0.037972018,0.66845816,1.5090646,0.21202798,0.5243129
-0.02923053,0.35066718,0.013588652,1.280622,1.0267233,0.23641135,0.6830938
0.3845917,0.07590788,0.0052966475,0.04043028,0.4137065,0.24470335,0.8364121
0.30075824,0.2515968,0.20833614,0.54322094,0.4109224,0.04166387,0.9836811
-0.31552553,0.19459608,0.10544708,2.295393,0.7968169,0.1445529,0.9855649
0.15749699,0.1956959,0.1786634,0.28527305,1.8670831,0.0713366,0.5788153
0.14120421,0.3622567,0.1830455,1.0164798,0.49018142,0.066954486,0.6280808
-0.108615875,0.15055667,0.007364765,1.5559666,2.3101406,0.24263524,1.0113378
0.107846044,0.35902837,0.14198059,1.0066929,0.73708844,0.10801941,0.7454113
-0.2582437,-0.10427281,0.06645283,2.9597256,1.6701244,0.18354717,1.014777
0.18468769,0.35103095,0.1833545,0.98633355,0.2675173,0.0666455,0.93926275
-0.3995189,0.016409535,0.23063853,3.0797398,0.055478163,0.019361466,0.69962263
-0.3755356,-0.06284907,0.08748174,3.06862,0.64401203,0.16251826,0.6577662
-0.26486745,0.26723328,0.19932634,2.0869024,0.71629244,0.050673664,0.6198769
-0.11537872,-0.030140016,0.108448714,2.968051,2.8045123,0.1415513,0.7067717
0.16599557,0.25883064,0.09755713,0.49548367,1.4431455,0.15244287,0.55473036
0.11098194,0.0945303,0.018947303,0.13260283,2.5867062,0.2310527,0.97821
0.3370255,0.129524,0.116776615,0.029717883,0.9212373,0.1332234,0.5428803
-0.2892804,0.23762256,0.1561023,2.1789122,0.74468386,0.09389769,1.040196
0.2752143,0.22778621,0.06609391,0.3386656,0.9662448,0.1839061,0.8401201
0.1348498,0.35963005,0.2369335,0.9946068,0.5852453,0.013066487,0.94110894
-0.00061806897,0.1000655,0.18147802,1.5485406,3.1226263,0.06852198,1.0126121
-0.048083484,0.38838273,0.18773586,1.5332861,0.4306157,0.062264152,0.8703114
-0.090952106,0.34148616,0.23495182,1.4634048,1.0100704,0.015048174,0.69309986
-0.38252026,0.092360914,0.05761686,2.7654395,0.37265566,0.19238314,0.5857647
-0.12501106,0.20171146,0.14298648,1.5019261,1.9632567,0.10701352,0.73061013
0.049609594,0.08798909,0.17874482,0.947953,3.0679653,0.071255185,0.9723538
-0.0033975823,0.36326316,0.11532146,1.2524158,0.8940127,0.13467854,0.8986529
-0.15058526,0.20545678,0.14424449,1.6000735,1.8422731,0.105755515,1.0210426
-0.09975028,0.26102743,0.23974335,1.3718929,1.6631216,0.010256648,0.5565697
-0.3536682,0.047738653,0.07021688,2.6532066,0.97060275,0.17978312,0.64392006
-0.19517407,0.31248492,0.05505751,1.8245947,0.8277562,0.19494249,0.8328675
-0.31633857,0.21104635,0.14027062,2.3115306,0.65210384,0.109729365,0.5429815
-0.047789097,0.09941141,0.20556095,1.6884246,2.9006534,0.044439062,0.5463357
-0.3368526,0.1788342,0.23588315,2.4185827,0.633403,0.014116854,0.62069285
-0.08466415,0.29556498,0.11518031,1.3446354,1.44343,0.13481969,1.0190784
-0.13225542,-0.054568104,0.14014,2.9692516,2.6068718,0.10986001,0.63520646
-0.19407442,0.31409162,0.1807079,1.8234798,0.81722736,0.06929211,0.5535959
-0.1720734,0.10219992,0.2390103,1.9621459,2.2133963,0.010989685,0.67465
0.15527089,0.19014147,0.0762244,0.27115282,1.9069185,0.1737756,0.6313293
0.077322386,0.16245551,0.19960168,0.49057275,2.3486135,0.050398327,0.75442606
-0.36930698,-0.088920794,0.2085424,3.1336503,0.659018,0.041457593,0.740178
-0.12589598,0.083620325,0.03734617,1.9664779,2.5477045,0.21265383,0.58378816
-0.20682593,-0.11407352,0.15462467,3.020846,1.9708525,0.09537532,0.5860306
0.037474304,0.33768016,0.20840716,1.0449134,1.1529832,0.041592844,0.6513163
-0.05860225,0.34640044,0.080523014,1.3629706,1.032858,0.16947699,0.8481858
0.05083336,0.24376412,0.11325231,0.7545843,1.8824154,0.13674767,0.6927931
-0.2126539,-0.13847038,0.08597042,3.1142688,1.8490983,0.16402958,0.92619455
-0.12996793,0.10101183,0.009392396,1.8632207,2.4528816,0.2406076,0.8332859
0.16405472,0.30181897,0.14934221,0.6700169,1.1150693,0.100657806,0.900872
-0.06734426,0.2905771,0.14654219,1.2724181,1.5178343,0.1034578,0.5626681
0.13507172,0.19066975,0.0882708,0.32729575,1.9881494,0.1617292,0.75437516
-0.09540599,0.38448346,0.22805887,1.7065883,0.28711694,0.021941122,0.8637299
-0.10745917,0.008422019,0.17143402,2.7717261,2.933473,0.078566,1.0320909
0.045630656,0.37280768,0.057738155,1.1805351,0.72640115,0.19226184,0.8055351
0.3109271,0.23220982,0.17381123,0.45296702,0.5061296,0.07618879,0.9106524
-0.027636243,0.099417254,0.14646772,1.650148,3.0100896,0.10353227,0.77794343
-0.052099258,0.08540816,0.18634814,2.0954568,3.1261985,0.06365186,0.8764235
-0.05736496,0.2892329,0.2224302,1.2331101,1.5448413,0.027569799,0.9093808
-0.18835603,0.09726386,0.08047925,2.0236862,2.134306,0.16952075,0.64911777
0.14227577,0.20810394,0.13895562,0.36439833,1.8608509,0.11104436,0.89713633
-0.26043573,-0.10861649,0.05577819,2.977865,1.6425335,0.19422181,0.93758565
-0.292407,-0.015640624,0.029972076,2.6572564,1.5608429,0.22002792,0.8368957
-0.36380476,-0.056823142,0.19094422,2.9910274,0.83059466,0.059055783,0.59600174
-0.13766357,0.18015772,0.13082558,1.5903587,2.035203,0.11917443,0.5467492
0.113959804,0.14667843,0.07796529,0.2704319,2.309479,0.17203471,0.7485783
-0.106158756,0.3080679,0.20952675,1.4452544,1.284564,0.040473267,0.96800196
0.08117625,0.36901474,0.060427666,1.098249,0.69171584,0.18957233,0.761573
0.1905572,0.18553725,0.05426556,0.18525608,1.7621468,0.19573444,0.57030094
0.3567658,0.18020654,0.07244323,0.43748957,0.08065065,0.17755677,0.7080057
0.03846111,0.35925156,0.12233284,1.1279852,0.9182488,0.12766716,0.7842648
-0.22135861,0.23327793,0.15302962,1.8608054,1.3226819,0.09697037,1.0469327
-0.20856093,0.18570662,0.1929287,1.8498439,1.6644719,0.057071306,0.8406838
0.33243442,0.19009928,0.034150958,0.29450017,0.60587335,0.21584904,0.8213241
0.06783538,0.30119962,0.19829088,0.8472342,1.4327201,0.051709108,0.6933497
-0.057063974,0.3928554,0.16077504,1.6199143,0.2541032,0.08922496,0.9224552
-0.28705144,-0.12280803,0.21246698,3.0523279,1.4036142,0.03753301,0.58608824
-0.03381195,0.107817195,0.14382198,1.5093049,2.8690739,0.106178015,0.6612426
0.1043421,0.07261262,0.13948816,0.12059389,2.733472,0.11051184,0.640251
-0.3806864,0.006735722,0.15051457,2.88503,0.6442233,0.09948541,0.900896
0.07885544,0.15710771,0.00056520104,0.47331417,2.376502,0.2494348,0.6288693
-0.26885524,0.09145551,0.024330646,2.2582765,1.6288656,0.22566935,0.77551615
-0.26607686,0.13654181,0.14004865,2.1430814,1.5115539,0.10995133,0.7538879
0.05555269,0.15419665,0.06848842,0.60849476,2.4577706,0.18151158,0.965594
0.37040016,0.095307045,0.0574269,0.02375442,0.61449844,0.1925731,0.8978557
0.05866708,0.08791028,0.11060572,0.72993124,2.9647236,0.13939428,0.55772924
0.32058105,0.23922327,0.0062917024,0.6407654,0.0008282223,0.2437083,0.7367558
-0.379826,0.117292345,0.23244807,2.7559536,0.22998121,0.017551914,0.8205887
-0.018481959,0.23353279,0.02679205,1.0231667,1.9840719,0.22320795,0.7136236
-0.16953915,-0.12048317,0.038133368,3.1169538,2.1610081,0.21186663,0.74412864
-0.3713905,0.02804201,0.046618804,2.781333,0.7724114,0.2033812,0.81529826
-0.285829,0.11254893,0.16169998,2.2607107,1.4455962,0.08830003,0.7807961
-0.3405805,0.007944754,0.050032124,2.7059045,1.1438326,0.19996788,0.9259342
-0.11432615,0.048123874,0.13146234,2.2764022,2.7602925,0.118537664,0.73660225
-0.34704658,0.15780866,0.02862136,2.4790027,0.63579684,0.22137864,0.5421614
-0.12447985,0.34003645,0.018614814,1.5889498,0.90849435,0.23138519,0.63980365
0.0046864734,0.3007052,0.06936079,1.0345553,1.4981247,0.1806392,0.58890784
0.15267691,0.3287733,0.06566015,0.80493456,0.9037156,0.18433985,0.5628589
-0.18413456,-0.075687885,0.16297853,2.8880985,2.2204082,0.08702146,0.76896316
0.09898512,0.042007416,0.21269989,0.11413982,2.9371006,0.03730011,0.75292414
-0.36518005,0.086699836,0.040245935,2.6386275,0.7302949,0.20975406,0.85413957
0.0879545,0.051351674,0.0474194,0.3812227,3.041819,0.2025806,0.57549995
-0.20440175,0.06513794,0.043936297,2.1928775,2.1172876,0.2060637,1.0030532
0.06671461,0.26434195,0.21807542,0.74767184,1.713581,0.03192459,1.0395263
-0.3716144,0.011690502,0.17953774,2.821979,0.78160256,0.07046227,1.0033867
-0.12548646,0.2850015,0.08577117,1.4900099,1.4104745,0.16422883,0.9513363
0.2884854,0.1489485,0.120141715,0.015912805,1.295194,0.12985829,0.6329212
0.06181952,0.08000774,0.20486927,0.79840237,3.0644774,0.04513073,0.95645434
-0.2402795,0.25796875,0.17811128,1.9498025,1.0195359,0.0718887,0.7044183
-0.39121208,0.023835272,0.21199617,2.9255965,0.41561836,0.038003847,0.5260284
-0.29169226,0.08223631,0.18070519,2.3514004,1.4793735,0.06929481,0.6777895
-0.24493562,-0.10789925,0.03876488,2.9724135,1.7499435,0.21123512,1.0015748
0.3241018,0.15719184,0.06714557,0.11085708,0.9314344,0.18285443,0.6413599
-0.21593912,0.19554333,0.035725176,1.8648316,1.5725709,0.21427482,0.98956156
-0.17420638,-0.012510381,0.02786237,2.582144,2.3841686,0.22213763,0.7592677
-0.36564833,-0.07705741,0.20384178,3.070714,0.75468504,0.04615824,0.741994
-0.3312596,0.19638667,0.10022837,2.395992,0.566082,0.14977163,0.7399812
-0.16984758,-0.032174136,0.035783514,2.6996348,2.3962982,0.21421649,0.6851895
-0.14159992,0.0097473785,0.18706694,2.5133402,2.6154008,0.06293307,1.0469352
-0.3515969,0.12984636,0.095883936,2.5151627,0.7381133,0.15411606,0.73477817
-0.058299024,0.08730383,0.15729365,1.9224137,2.976421,0.092706345,0.80447596
-0.057185475,0.13858548,0.08623272,1.3766876,2.5564833,0.16376728,0.79977417
0.041325524,0.39699847,0.23553452,1.4163985,0.13520153,0.01446547,1.0003065
-0.041531898,0.16254684,0.109591395,1.1983845,2.4311116,0.14040862,0.970309
-0.34232163,0.028228996,0.16545022,2.6562805,1.1154803,0.084549785,0.5705616
0.061350074,0.15955168,0.20855904,0.57686126,2.4094229,0.041440956,0.7697756
-0.081659384,0.1865094,0.18209732,1.340195,2.1902778,0.067902684,0.9277922
-0.3840074,-0.0031685205,0.020303085,2.9319878,0.5863677,0.22969691,0.91786116
-0.33783513,0.17800009,0.026071936,2.4247193,0.6251286,0.22392806,0.8764124
0.09141086,0.11016649,0.19288072,0.31422433,2.606259,0.057119273,0.76668435
0.39545482,0.060007334,0.024961561,0.14320026,0.019715924,0.22503844,0.54949063
-0.0073942514,0.39167625,0.21263751,1.4327058,0.4205465,0.03736248,0.8443905
0.17770772,0.35800827,0.07933338,1.0794246,0.081681296,0.17066662,0.6343351
-0.27877933,-0.12556498,0.1159682,3.0556276,1.4574271,0.1340318,0.876851
-0.2728868,0.09285552,0.05987455,2.2665157,1.5962743,0.19012545,0.6925942
0.06700452,0.11561983,0.20435527,0.52176416,2.6797493,0.045644738,0.7645625
-0.09834402,0.11421736,0.17329639,1.6939639,2.5506895,0.076703615,0.6342493
-0.29082298,0.0380844,0.21134946,2.4746094,1.5570836,0.038650528,0.59928215
0.33586016,0.14826553,0.23120853,0.105175436,0.84491354,0.018791465,0.5256451
0.3427862,0.20542222,0.10986519,0.50637376,0.089379475,0.14013481,0.81393147
0.23732325,0.31951693,0.019306421,0.85476154,0.20605695,0.23069358,0.7773397
-0.31907806,0.17584904,0.112544924,2.3147311,0.8809102,0.13745509,0.53066844
0.020030873,0.16752766,0.15566564,0.8278789,2.4245865,0.09433437,1.008547
-0.20564435,0.06997629,0.21413016,2.17467,2.0992317,0.035869826,0.5796683
-0.11471732,0.068382084,0.18338135,2.0806444,2.6803892,0.06661866,0.8445482
-0.017672842,0.27675644,0.01487492,1.0668215,1.6789206,0.23512508,0.9609649
-0.16104876,0.36139202,0.12583652,1.8759575,0.3048948,0.12416346,0.74584705
0.17703372,0.22433183,0.003508538,0.35071948,1.615268,0.24649146,0.7209967
-0.31507137,0.026687417,0.21694753,2.5736575,1.3696809,0.033052463,1.0013014
-0.19773123,-0.12429814,0.07304406,3.0755367,1.9889029,0.17695594,0.67808074
-0.3754553,0.1378372,0.23423606,2.7784193,0.030211108,0.015763946,0.8668505
-0.13596691,-0.010526122,0.120651454,2.6820965,2.6580696,0.12934853,0.72081494
0.3326728,0.21413605,0.1402264,0.45761034,0.3055807,0.109773606,0.7646992
-0.26187855,-0.13164099,0.16305396,3.070188,1.5586665,0.08694605,0.8914087
-0.11162296,0.12057161,0.13917157,1.700481,2.4549372,0.11082842,0.70124745
-0.2164567,-0.09708333,0.050158888,2.939445,1.9637848,0.19984111,0.72923094
0.03675609,0.33100027,0.06228727,1.0238171,1.2180291,0.18771273,0.7315167
-0.121348575,0.3775571,0.054128215,1.7805676,0.2703986,0.19587179,0.8698163
0.036718152,0.12783863,0.17656562,0.7704312,2.6847599,0.0734344,0.71365094
-0.024527522,0.1023999,0.18282834,1.5617833,2.9711049,0.06717165,0.70784825
-0.2797242,0.2805959,0.12419614,2.2480812,0.28475943,0.12580384,0.6204428
-0.12266278,0.15612423,0.0072887093,1.5932751,2.2239835,0.24271129,0.6201579
0.14523777,0.11415438,0.030000702,0.026853278,2.3162837,0.2199993,0.7076954
0.01602394,0.3870495,0.019257441,1.3356074,0.5205994,0.23074256,0.91763574
-0.026846796,0.39909652,0.021662548,1.635822,0.005711794,0.22833745,0.7822909
0.2534305,0.29333574,0.21005544,0.6665036,0.514976,0.039944552,0.81150997
0.10160889,0.12775756,0.055077523,0.28354004,2.4623494,0.19492248,0.6904133
0.09360216,0.36559236,0.0087789595,1.0615735,0.69884044,0.24122104,0.688548
0.19176054,0.24225873,0.029513761,0.3997282,1.4308546,0.22048624,0.5702066
-0.37308803,0.13870724,0.21733925,2.7089734,0.20468608,0.032660745,0.61036235
0.34252197,0.20061173,0.20953777,0.4342031,0.2554445,0.040462226,0.99014986
0.05020818,0.14946732,0.027268767,0.64211327,2.501179,0.22273123,0.7460559
-0.21931507,0.2723263,0.07947859,1.8672945,1.0508778,0.17052141,0.96168935
0.026613403,0.10539099,0.114834666,1.0168754,2.9211137,0.13516533,0.6385456
-0.101978555,0.30690637,0.008242756,1.4273944,1.3065152,0.24175724,0.6995083
0.17767417,0.14983943,0.07053922,0.072343715,1.9966155,0.17946078,1.0047839
-0.17086086,-0.02006958,0.2344749,2.6303263,2.401961,0.015525106,0.7864944
-0.06248472,0.3321095,0.16418555,1.3355792,1.170873,0.085814446,0.9257561
-0.0063619683,0.24661243,0.084322914,0.9831553,1.8985224,0.16567709,0.58536464
-0.17738482,0.13116807,0.025915638,1.8678217,2.0764666,0.22408436,0.84494287
-0.14795008,0.17631084,0.103033304,1.6387465,2.0119727,0.1469667,0.65135944
-0.08381809,0.057913948,0.050775677,2.3884976,3.040952,0.19922432,0.7497978
-0.1293217,0.3711697,0.053896338,1.7620015,0.3856698,0.19610366,0.62071836
-0.057907987,0.38525096,0.13954583,1.5437384,0.4728185,0.11045416,0.7144491
-0.095533624,0.09500098,0.18958178,1.8298528,2.6710193,0.06041822,0.8835567
0.027939629,0.11758869,0.15832481,0.89490163,2.7892406,0.09167519,0.53629965
-0.15518014,-0.01263651,0.11053491,2.622634,2.515163,0.1394651,0.76185584
-0.37417614,0.14105353,0.13473478,2.7621102,0.050629795,0.11526521,0.6198468
