x,y,z,R,P,Y,t1,t2,t3,t4,t5,t6
0.065083645,0.13734399,-0.29066297,2.3489623,0.049479254,1.769124,-1.1895825,1.3176503,-3.0950627,-2.882546,2.1181154,0.6063225
0.14630601,-0.10414468,0.21173078,-2.6590588,-0.71060175,-0.12052026,-1.1800314,-0.25460327,0.2531228,-8.74011,2.3057814,-0.7983947
0.20655671,0.21260703,-0.13241486,-2.914729,0.37914586,-0.66729206,-1.8318603,1.933722,-2.8644328,-3.4657788,1.8776916,-2.606384
0.08222231,0.10381861,-0.22532688,2.5246694,1.039906,-1.6152192,-0.18950295,2.610731,-0.5081513,-5.3934584,-0.16188934,0.012055397
0.12615962,0.13982615,0.1735833,0.35505477,0.1824189,-0.10960054,0.2680757,0.43688846,-0.5499842,-1.1091852,0.4355045,0.74202275
0.011234965,0.13839425,0.049803592,-0.1065118,0.39529446,-2.5448074,0.43558788,1.6553493,-1.3121228,-4.0368023,-0.09436974,1.0478957
-0.23682316,-0.14075935,0.0050492417,-1.3250396,-0.10176484,-2.451152,1.141587,3.9169629,-0.014080048,-3.9873629,2.4208875,-1.4669895
-0.083621725,-0.17046383,0.4274488,-0.023311457,-0.16994628,-1.5538955,-2.7080498,-0.92393494,1.0410442,-1.2778482,0.09613478,2.4393923
-0.1818742,-0.28747153,0.2609811,0.5101116,0.31736913,0.1564893,1.3002579,4.1877317,0.723845,-0.5205679,1.0233771,-0.8637655
-0.14980733,-0.16890526,0.123884246,-2.358512,-0.023075625,-1.6318045,1.4669855,2.9803207,-3.0763593,0.15176201,2.4532914,3.1243064
0.1552775,0.046198674,0.07380998,0.49676698,-0.84416175,0.031659514,-2.1970654,2.228554,-2.4296374,-0.48484325,1.1223661,2.430802
-0.10927659,0.14024352,0.15981863,0.09858885,0.15376532,-0.5474382,-0.16135287,2.6094637,-2.4020019,-2.0743742,0.08160883,1.7033198
-0.063629344,-0.23001733,0.19427645,-2.2832205,0.35505384,-2.1255178,-2.323135,-1.2719902,-3.5945184,-0.44094467,2.569458,4.873745
-0.0773218,0.36640492,0.065129995,-2.1189299,0.016418615,-0.15456294,1.4165542,-1.0149901,-3.283987,-5.586635,0.18003571,3.7886055
-0.17673412,-0.27873802,-0.11443581,-0.5215839,0.6016209,-2.7960522,-2.524115,0.09870756,-4.0142307,-7.7841883,3.134348,4.3420973
-0.2493619,-0.27342302,0.056389,-0.43426138,0.024863698,-0.51950204,1.2007248,3.5623925,0.7619238,-6.097823,2.3666706,4.6632977
-0.30123362,0.014558807,0.014292099,1.9771657,-0.485816,-2.5834794,0.22634673,4.1879005,-0.19193745,-1.3489485,0.78105056,2.833647
-0.02340522,0.14391726,-0.3059318,-2.655294,-0.8423557,-0.3483876,-0.32006812,0.7834134,-2.9783556,-7.7483215,-0.06091714,3.6859477
-0.1253611,-0.007120058,-0.21719803,-0.8392237,0.48321205,2.843012,1.1883075,1.1270378,-3.0169096,-0.5305681,2.7670665,1.0289619
0.17576315,0.15530367,0.017894305,0.16315714,0.113623165,-1.457717,-1.8057112,3.9662616,-0.4744022,-8.81976,3.4045186,4.077793
0.115444146,0.2159543,0.10806919,-3.1127958,-0.03165466,-1.4486365,-1.5332924,2.9851997,-2.9898868,-5.560295,3.1877851,0.88202643
0.12438248,-0.09921292,-0.08116593,0.39546514,0.3531388,2.2777996,-2.4006417,0.52112603,-2.2259607,-5.756234,1.6756133,4.814169
0.083200194,0.060702026,0.011081964,1.8655244,0.5024859,-3.019805,-0.47536922,-0.25738013,-1.395216,-2.1181135,2.4791465,-3.3694334
0.2064308,-0.11618161,-0.14937553,3.0077367,0.049471896,-2.4840977,-1.06372,-0.60292846,-2.6256056,-2.7630143,0.058207154,2.3525355
-0.11041782,-0.19002718,-0.16469304,-0.310342,0.3547839,-1.0261656,1.5371606,1.6201923,-3.2429428,-6.650897,1.9218148,-2.694633
0.14713642,0.3044106,0.30821726,-0.5043626,-0.12198923,0.93684226,0.6464262,-1.0557401,-4.0018787,-9.969579,1.0763571,3.6908548
0.027661622,-0.12190126,0.2571551,-0.07308026,0.40126345,3.121254,-3.0061455,3.7247417,-2.5569663,-3.1277337,1.575061,-3.31505
-0.1474608,-0.3717325,-0.23657031,2.3877087,0.08904107,-2.2224016,1.4879401,2.9200208,1.0317407,-1.9789276,0.15868652,4.4125223
-0.30452606,0.29706526,0.06455686,-1.0813997,-1.050894,-2.161902,-0.4748528,2.7434676,-3.5913606,-6.268598,-0.48722473,-1.0353396
-0.035045296,0.067230806,0.1392022,1.8308057,0.09354481,-2.4062688,-0.06490874,-0.7184293,-0.7065489,-1.8079844,1.7631415,-2.2796836
-0.10302372,-0.23592353,0.028161459,2.7800012,-0.029058892,-0.9726832,-2.572988,0.5918174,-0.3971262,0.6245289,2.6376872,0.19695425
0.26943153,0.18849948,0.28316697,0.07599251,1.1129582,0.6796795,0.2764492,-1.2569408,-3.725928,-2.187797,0.34666175,2.8392913
-0.18880197,-0.2657985,-0.20625144,-1.8990365,-1.130227,2.6627517,-2.397387,0.078339815,-3.6476357,-1.8889589,1.2790134,4.12331
-0.07631105,0.09958013,-0.07050873,-2.6989622,0.397636,-2.9226851,0.95533156,2.9609768,-1.4443817,-6.385203,1.0471166,1.2896178
0.09417854,0.21440874,0.35965875,0.11068306,0.12744394,-0.10299403,0.6436403,-0.48595035,0.633441,-5.3006754,-0.19833472,-1.7098947
-0.0883975,-0.1224861,0.29940557,-2.7111573,0.47056115,-0.6568651,1.6283672,3.9538348,-3.911741,-0.8963585,2.489421,3.3325179
-0.09564512,0.005523715,0.15287967,1.5362477,0.44582942,1.0559351,1.5314696,-0.041620374,-0.7142422,-2.4982243,0.89043665,2.1875355
0.08923061,0.05881369,0.07536221,2.8376186,-0.34560248,0.656893,-1.3389896,3.1394317,-2.2414312,-6.729408,1.9888226,2.276728
0.1260214,-0.18820924,-0.23532638,-2.488442,1.0366569,-2.312933,-1.847307,1.6828945,-0.03522873,-5.250718,2.0943675,-0.37529254
0.1991567,0.19807315,-0.014871046,-0.07136199,-0.40791535,0.8982191,0.27615356,-0.5513859,-3.0409613,-7.4587183,3.328103,-0.49945116
0.43204266,-0.15443115,0.095490634,0.893875,0.8126168,2.9102428,-0.6177752,0.108070135,1.0427957,0.57190514,-0.030219704,-2.9098272
0.17973804,0.022458892,-0.037159868,-1.2160288,0.20108998,-2.5095992,-2.529139,1.4266396,-2.1833777,-8.253821,0.7636287,1.5389855
0.09626195,0.05288523,0.012028178,2.320217,-1.3434646,-2.6997263,-1.933147,2.0490036,-2.1175048,-7.334129,1.7592803,4.357666
0.23345348,0.08767589,-0.065852456,-1.2316692,0.48385474,1.4638157,-2.3218377,1.5675402,-2.4765043,0.5969887,-0.42076004,-3.5684757
-0.15740225,-0.081698604,0.1316735,0.8813808,-0.67432505,2.3611999,1.8828752,-0.29930067,-1.033598,-5.17935,1.0607142,-0.29589748
-0.14721835,-0.08057426,-0.40220565,2.2292554,0.3893237,-2.9252083,0.99726176,1.5712855,-4.0335984,-7.9065447,0.7992991,2.9377415
0.097368,-0.08389428,0.11178254,-1.1909522,0.6914467,0.5317344,-2.2485843,4.0318823,-2.1005487,-5.6839128,3.0562315,2.9350326
-0.07267995,-0.081317864,0.16394928,0.40003818,1.0550175,-3.0862117,1.535496,3.029979,-2.3081055,-8.30212,1.3341935,4.381607
0.13415127,0.16776747,0.21421528,-0.78187335,0.35287222,2.173952,-1.4602276,-1.1093446,-0.47185922,0.55459785,0.91213405,-2.9870613
0.036056537,-0.06341843,-0.010382684,-2.073347,-0.43369067,-2.9663768,-2.9063861,2.128768,-1.7220929,-7.4446325,1.8892347,2.3882825
-0.10956019,0.09634036,0.048700564,-1.9979222,0.17297956,-2.9859462,1.40187,3.5740888,-1.912503,-9.483209,-0.33015794,4.8536015
-0.33411488,-0.04757697,-0.05613418,-2.6822233,0.7866887,0.61742616,0.5078559,2.6381598,-3.7545543,0.2978382,3.3849697,4.7163925
-0.037816282,-0.16772111,-0.32042515,-3.0486395,0.8482361,-1.3274668,-2.745749,0.4026749,-3.2977152,0.41118813,0.62110686,-1.3338051
-0.06171962,0.18441814,-0.21637854,-1.6522822,-1.2580502,2.319836,0.7150154,0.16827953,-2.7950926,-5.185655,1.2906057,-2.7687817
-0.11272832,0.1770963,0.10687219,-2.1103501,0.06555116,2.9410615,1.4989212,0.22730017,-0.6139989,-0.006406784,2.495758,1.3282459
-0.15312295,-0.1567426,-0.050927103,-1.0853962,-0.34919214,-2.2487767,1.5424216,1.8094203,-2.718208,0.40596104,1.9585782,-3.6442232
0.1651398,-0.20459406,0.34381002,0.07426483,-0.2024148,-0.26032084,-1.3313421,-0.4325602,0.7299156,-5.605914,-0.34601787,0.41835284
-0.11436993,0.13333811,-0.11656663,0.4926623,-1.2264278,-1.8657894,0.9784639,2.1540606,-0.7131388,-4.2098966,2.2318249,-0.38626313
0.09592929,-0.3562839,0.17405507,1.4720712,-0.251306,-2.6283867,-1.6175892,-1.1295174,-3.4665241,-2.3674555,0.29508215,1.336642
-0.29730573,0.07753404,-0.19060878,0.17062336,-1.2751248,-1.2624066,0.19692111,1.6345291,-3.1962492,0.4618454,0.3163857,4.3587446
-0.13036832,-0.21973097,-0.02597871,-2.7812095,0.58334076,-2.3458471,-2.62408,0.7786546,-0.126791,-6.923023,3.1696043,-2.3645704
0.044346236,-0.12665212,0.13586277,-0.03286881,0.42050245,-0.23207742,-2.736098,0.20036805,-1.1110165,0.26937962,0.5253248,2.2897885
0.18369707,-0.24994375,-0.024266817,-0.3081633,-0.6452619,0.4570759,-1.2453365,0.84376526,0.3657732,-8.905466,1.6967138,4.8835077
0.1406047,0.03505609,0.19867828,0.6421418,0.5730841,-1.3525232,-0.95861816,3.5742428,-2.3199549,-0.35712433,-0.4580266,0.056696415
0.11669607,-0.014781298,-0.24266033,2.707453,-0.3465753,-1.8190306,-1.0553787,2.330772,-0.51717067,-0.55809975,1.1844959,0.5216434
0.09670914,0.36495456,-0.0637032,0.32991022,1.0592921,-1.4791104,1.122205,0.69612,0.72960854,-8.314779,1.2663388,0.45908666
-0.10812132,0.07243377,0.10953261,0.90205157,-0.7748439,-0.29878208,0.5183704,3.3192499,-1.935209,-9.1949005,2.4780464,2.0294445
0.14391504,0.2258839,0.25383094,-1.5313885,0.75393975,-1.9655584,0.4057262,-0.2558068,0.12968445,0.41221237,1.6576911,-3.4589343
-0.17230296,-0.024692584,0.09286432,2.0432935,-0.7456728,0.16405754,1.1656797,-0.59827393,-0.9353893,-3.9261441,0.5441203,2.2478073
0.29300216,-0.103902236,-0.0666813,1.1471123,-0.17090522,1.8985789,-2.8744307,2.0659835,-3.1591816,-5.2974486,1.7417046,4.489787
0.12253247,-0.083869964,0.087274805,1.2107186,-0.009956113,0.25580525,-1.8183267,3.2009375,-1.8541939,-7.281996,-0.26427707,-3.385366
-0.13388786,0.0034793187,-0.041006695,-2.8113308,-0.12763582,2.7513955,1.8606699,0.75432396,-1.3985767,-3.2455301,2.8478398,4.4965954
-0.100248404,0.03914126,-0.10741622,2.5243611,0.26301348,1.8017899,1.4415982,-0.5967121,-1.9396188,-7.9139977,0.33675337,1.7538431
-0.07077534,-0.014191721,0.32045132,-0.13631444,0.99646014,-1.045201,1.7645967,-0.7622528,0.030851841,-7.517564,1.0925928,4.2308807
0.015017514,0.27818686,-0.16514702,-0.35045952,-0.24661516,2.4837956,-1.1832408,1.6901994,-3.326725,-0.10673237,1.2240688,-2.556987
0.27620578,0.16666453,0.025375165,0.06718191,-0.9211329,-2.3302343,0.13015771,-0.5146144,-3.5699372,-4.3827844,3.0748692,-0.56131387
-0.31556886,-0.12599199,-0.016063021,1.5601496,0.15192644,0.07884654,0.58026433,3.8020794,0.18030977,-7.550537,1.2635088,-0.7024014
-0.12124282,-0.19710776,-0.30832648,-2.8165438,0.25364462,1.1573169,-2.6458812,1.4410326,0.40987635,-0.15394115,1.6707965,1.7089632
0.08306628,0.05494166,0.22396806,-1.1027457,-0.8014248,-1.7483841,-1.706472,3.5148785,-2.5983763,-8.470822,1.7926146,3.36575
0.16155961,-0.0429961,-0.09494375,-2.3720639,-0.62285185,2.2679656,-2.8925478,3.9248073,-0.6010854,-8.503069,1.0511794,4.559374
-0.025465224,-0.16895397,0.026467968,-2.852255,0.42781374,-0.7517346,-2.5525272,0.6364578,-0.6828234,-9.452465,2.5838342,3.0148757
0.042707693,0.31645256,0.17425044,2.7437956,-0.67562795,0.23606162,0.95870566,-0.31265253,1.0369029,-7.9195375,3.487328,-3.5730567
-0.009813011,-0.15594155,-0.06575605,1.8508165,-0.9171938,-0.54797584,-2.8656676,3.128257,-1.2581091,-4.40026,0.37206554,-1.1687813
0.16151382,0.019308705,-0.019300131,2.305675,0.7831464,-2.8191638,-1.3508184,-1.237953,-1.3933768,-3.7554903,1.4818307,2.1353624
-0.07331474,-0.2119567,0.08658069,0.11032834,0.14860258,-1.242646,1.7904179,2.1707838,-2.4695654,-6.9390707,0.19935781,-2.3871007
0.20373765,-0.096295156,-0.04534798,-2.6990747,-0.30252674,2.5342343,-1.0184386,0.9537122,-0.38192654,-7.0250444,3.08362,-2.424759
-0.23437518,0.2396026,0.17680761,1.6282625,-0.3381525,1.0178536,-0.6036725,3.9109323,1.032743,-7.8464994,1.8410577,1.2238476
0.056400977,-0.090417385,0.06689257,-2.1633914,-0.7311718,-2.2082553,-1.7974012,0.4901681,-0.82988715,-8.474676,1.8146974,2.6240118
0.14282128,0.03823434,0.04402497,-1.3260212,0.2892376,0.042415146,-1.6081495,3.723241,-1.6965828,-2.257567,3.4712024,-0.6622727
-0.13081539,0.101546414,-0.017318353,-0.60856193,-0.31211329,-0.17521578,0.76435256,0.6536329,-1.9032075,-5.6293163,1.4710604,-0.98316026
0.19991514,0.1507766,-0.266313,-2.6577582,-0.17449948,2.2360842,-0.017695904,1.5434761,0.10469818,-5.807507,1.684805,-0.9574444
-0.032509234,-0.12296417,-0.08916578,-3.0292115,-1.1189783,1.3326322,-2.7302325,2.552284,-1.1977532,-6.8792143,0.8049097,1.862056
0.07419111,0.08299235,0.020739064,-0.34360495,-0.5520123,1.3283777,-1.0684636,3.2362325,-1.3813431,-2.6686368,2.3580284,-0.393893
-0.05738526,0.14664957,0.02520996,-0.69032466,0.14608683,1.3015639,0.48409152,3.468397,-1.4086952,-3.6535888,1.55646,3.779575
0.11873127,-0.06594601,0.16298607,-1.9442774,0.09756772,0.2618673,-1.6793267,-0.021332145,-0.40537596,-9.421242,1.515709,-1.3486547
-0.16753142,0.031331785,0.30410218,-1.0043409,-0.1866009,1.4182673,1.0594995,-1.1194308,0.03375578,0.64054585,1.8896526,0.40160394
-0.071313396,-0.04916901,0.0031803548,0.10219968,0.8112252,-2.9776556,1.8802559,0.2651508,-1.7334557,-7.0816827,1.2064633,1.6654179
0.20059277,0.13682772,-0.37310222,-1.7304627,0.5494917,-0.15691622,-0.2728579,0.9206996,-4.101114,-4.435348,1.4240749,1.3676641
-0.13238773,0.14380929,0.28709602,-1.350938,-0.3987359,-0.7507999,1.328305,4.111848,-3.0544863,-5.049759,0.6793264,-3.4037347
0.23814026,0.0750615,0.04671577,0.15264978,-1.071578,2.6382513,-2.452372,4.0199013,-0.026153564,-1.8061218,2.598978,-2.8377683
0.08530655,0.108732074,0.20122865,-3.0871832,0.119117886,0.9822027,-0.3450904,3.9983323,-2.9638777,0.10077953,2.0110807,3.8293154
0.2148648,0.30569875,-0.00061635196,1.5671178,0.780826,-0.5327184,-1.6949977,2.7071855,-3.8093023,-5.055933,2.15301,2.032839
-0.12729308,-0.23981321,0.20453098,-1.6981571,0.28067476,2.7698708,1.5068676,4.141117,0.8148799,-1.0798073,2.8946662,0.123873234
0.017331153,-0.094191685,-0.0562296,-1.8531729,-1.5206275,-1.4408368,-2.5748284,0.41943288,-1.8161724,-7.636162,2.5095158,2.26041
-0.0047847554,0.13589092,-0.42962915,-3.0466108,0.067808,-1.949525,-0.20252752,2.1039214,0.7342901,-2.7417078,-0.27660036,-2.5324655
0.13338722,0.20024112,-0.19959372,-2.3527124,1.2057236,1.8857383,0.5045519,1.8145139,-0.27166867,-10.115984,-0.3687876,3.4273508
-0.12298657,0.032408655,0.15666725,-1.6888392,0.6243919,0.10323675,1.0079033,-1.0470576,-0.5499735,-8.937162,3.0035443,2.0946844
-0.17980507,0.12186306,0.27894607,2.0780644,0.1735863,-0.39109546,1.891485,-1.2704903,-4.005439,-1.0543251,3.2655053,3.424919
-0.13808501,0.056558806,0.27893493,2.7385056,-0.62422675,3.1335633,1.0716379,-0.8754176,0.33619452,-9.820716,1.9319259,-2.2171593
0.11937572,0.23827358,0.007462751,-0.943954,-0.23327236,1.8569486,-1.6160588,1.9266403,-2.5393503,-5.568457,-0.41887558,-3.4982102
0.070437185,0.16745633,-0.31267565,-3.1315887,-0.2083711,-0.6369157,0.3694451,0.2763493,-3.0933776,-6.8472843,-0.15743536,-2.8596706
-0.07372326,0.02473944,-0.076639265,1.6855516,0.30398923,-2.4494243,0.9034517,2.8370006,-1.1842492,-7.667938,2.1513038,0.89807534
0.09546505,-0.059278,-0.434624,-2.8374388,-0.08587422,3.1345234,-2.4195075,2.0314307,0.8169055,-10.034211,-0.5123431,1.2683632
-0.0659658,0.06882127,0.13385075,-0.9803214,0.98967373,-2.6827586,1.2948287,-0.23277688,-0.96045065,-0.9088726,2.1023607,1.6612871
-0.086368926,-0.23049821,0.17141636,2.4316971,-0.34856752,-2.5248206,1.9141071,3.230726,-2.9750533,-4.2447224,2.5089164,4.623149
0.13617206,-0.15654011,0.13557705,1.2012678,0.9959938,-2.6313102,-3.1287692,2.9284375,-2.274582,-10.010486,1.9290603,-1.7248302
0.3653879,0.07787832,-0.13300693,-2.4733024,0.3381522,1.1565125,-0.2522304,-0.344814,-3.4644442,-5.1714773,0.80928385,3.3011248
-0.056339428,0.15566427,-0.036219012,-0.38427773,-0.8316612,0.5627202,-0.39267087,3.5855696,-1.0447202,-6.4522033,2.8430257,0.9413345
0.03940801,0.15253393,0.055201363,-0.4953451,0.33780804,-2.5918393,-0.13586879,0.5557904,-1.5179241,-5.752687,1.3128892,-2.7727911
0.1393232,0.0470894,-0.110268086,-3.0847225,-0.22817577,-0.113655604,-0.6264291,-0.84180665,-2.0809875,-1.5767422,0.087872386,-2.301796
0.16141428,-0.009045719,-0.0036178455,-2.8951473,0.31788972,-0.5866045,-1.2288095,0.6863315,-1.091356,-3.814158,2.501338,-2.367793
-0.133498,0.33900967,-0.2598948,-2.4503202,-0.20849413,0.96047384,-0.78946185,2.977329,0.6995859,-5.107062,0.3221647,1.9775097
0.12898505,0.2599274,-0.15138577,-2.899519,1.4475398,2.6493053,0.83032656,-0.27747428,-3.0210476,-2.3209486,1.3428985,-3.505444
0.18004914,0.076084964,0.026491106,-3.0128672,0.0026646173,1.2471594,-2.070045,2.5546634,-2.4003236,-0.97789,3.0702453,1.3455589
0.043176282,0.13408661,0.009432524,-0.8849949,-0.6645064,1.0714139,-0.810982,0.5673233,-1.6573377,-3.727561,-0.04961744,-0.3655398
0.21127832,-0.054992758,0.23785478,0.68731695,-0.682673,2.1943212,-2.7159266,3.127044,-3.1666095,0.23035908,0.96613073,-1.8515009
0.051359467,0.20930538,-0.33952403,-2.489821,0.34637576,-2.9555626,0.60503054,1.8496995,0.25546837,-2.4536605,-0.45001635,3.513087
0.24495551,-0.17062224,0.21112013,0.022195581,0.23026946,-1.5283118,-1.0874364,0.22496533,0.107694626,-0.7663326,-0.2805971,0.2956946
-0.13672224,-0.16581497,-0.38306218,2.7662764,0.06538969,-0.35494444,1.4673846,2.504507,0.6416569,-6.5665674,0.3763126,4.525237
0.06037599,0.10454032,0.21225142,1.1134193,0.69934,-0.05835874,0.44399977,4.078787,-2.6024647,-8.186305,1.2482686,-3.492454
-0.1688498,0.10365909,-0.0693917,-0.4472758,-1.0026178,3.0660741,0.38111687,3.467449,-0.9091699,-5.2469854,2.4786773,-2.126886
-0.16939187,0.12555417,0.27702004,2.182436,0.23756948,2.2551336,1.8648012,-1.2934482,-3.9932597,-5.990904,3.123042,1.1437504
-0.030216496,0.16471784,0.19221528,-1.416303,0.5286386,-1.8160803,0.36104965,-0.5750611,-0.58833027,-5.3169794,2.2880344,3.8413274
